Word,Link,ID
tsunami,https://www.youtube.com/watch?v=6onO4seqIKM,6onO4seqIKM
tributaries,https://www.youtube.com/watch?v=46BHIH91qMQ,46BHIH91qMQ
weathering,https://www.youtube.com/watch?v=bm419IrXEv4,bm419IrXEv4
waterfall,https://www.youtube.com/watch?v=XPhCbGcpO1A,XPhCbGcpO1A
Wadis,https://www.youtube.com/watch?v=oNP_t5mUds8,oNP_t5mUds8
vegetation map,https://www.youtube.com/watch?v=s3lsV99nMQk,s3lsV99nMQk
winds,https://www.youtube.com/watch?v=X9lvvvuPGYQ,X9lvvvuPGYQ
quarrying and quarry,https://www.youtube.com/watch?v=L2soZXl-MF8,L2soZXl-MF8
ranch and rancher,https://www.youtube.com/watch?v=vkzNw4YmMwc,vkzNw4YmMwc
Richter Scale,https://www.youtube.com/watch?v=s4QkVtZZWJ4,s4QkVtZZWJ4
"sea cave, sea arch, stack and sea cliff",https://www.youtube.com/watch?v=YcfvxxVHApc,YcfvxxVHApc
seasons,https://www.youtube.com/watch?v=3S5wf-slrto,3S5wf-slrto
shelter belts,https://www.youtube.com/watch?v=uMdRNPFGTuc,uMdRNPFGTuc
subcontinent,https://www.youtube.com/watch?v=_a6A8wCA-34,_a6A8wCA-34
spring tides,https://www.youtube.com/watch?v=uhHYMTmda4I,uhHYMTmda4I
Symbols,https://www.youtube.com/watch?v=ZeKi96vwdB8,ZeKi96vwdB8
terrace farming,https://www.youtube.com/watch?v=al20ivhi7ew,al20ivhi7ew
temperate grassland,https://www.youtube.com/watch?v=G0yUK3jwzZg,G0yUK3jwzZg
terrarium,https://www.youtube.com/watch?v=FJhCgai8nWw,FJhCgai8nWw
terrestrial,https://www.youtube.com/watch?v=fkCLipRkF1U,fkCLipRkF1U
soil erosion,https://www.youtube.com/watch?v=Cx2BKrJ9QHk,Cx2BKrJ9QHk
land breeze and sea breeze,https://www.youtube.com/watch?v=Pk9pe71NmP0,Pk9pe71NmP0
levees,https://www.youtube.com/watch?v=Ygx1wSuzu2A,Ygx1wSuzu2A
Pygmies,https://www.youtube.com/watch?v=-dZ09e6ITDk,#NAME?
plate tectonics,https://www.youtube.com/watch?v=EsQ4VRJlA8U,EsQ4VRJlA8U
"Permanent winds, seasonal winds and local winds",https://www.youtube.com/watch?v=90ycGDZIBt0,90ycGDZIBt0
peninsula,https://www.youtube.com/watch?v=p7ch8kZ7xs4,p7ch8kZ7xs4
nomadic herding,https://www.youtube.com/watch?v=hW4CVqNaVXs,hW4CVqNaVXs
"mushroom rocks, loess and sand dunes",https://www.youtube.com/watch?v=yKFawIiMh9E,yKFawIiMh9E
mountain range,https://www.youtube.com/watch?v=JuybbDzVGW4,JuybbDzVGW4
monsoon,https://www.youtube.com/watch?v=BrXGafY2s7g,BrXGafY2s7g
meander and ox bow lake,https://www.youtube.com/watch?v=gDXEFtJWCXY,gDXEFtJWCXY
landslide,https://www.youtube.com/watch?v=-vKdawBh2hI,#NAME?
geosyncline,https://www.youtube.com/watch?v=Tl0zGtcA70E,Tl0zGtcA70E
famine,https://www.youtube.com/watch?v=RnkB212LMKg,RnkB212LMKg
Ethnic Groups,https://www.youtube.com/watch?v=mIMCUJBhnPI,mIMCUJBhnPI
Eskimos or Inuit,https://www.youtube.com/watch?v=6h15Op46MQ0,6h15Op46MQ0
glacial moraines,https://www.youtube.com/watch?v=QpgVQvn7i6s,QpgVQvn7i6s
green revolution,https://www.youtube.com/watch?v=zWnEKm4IkUk,zWnEKm4IkUk
grasslands,https://www.youtube.com/watch?v=DLQ2AxCeD7A,DLQ2AxCeD7A
globe and map,https://www.youtube.com/watch?v=HSHZB2zzryA,HSHZB2zzryA
kharif and rabi crops,https://www.youtube.com/watch?v=o8JLl28RbLU,o8JLl28RbLU
inter cropping,https://www.youtube.com/watch?v=7I4J-x7Gzmw,7I4J-x7Gzmw
huskies,https://www.youtube.com/watch?v=EkS5LkDe2-A,EkS5LkDe2-A
habitat,https://www.youtube.com/watch?v=BiyS8zVo_gs,BiyS8zVo_gs
depression geology,https://www.youtube.com/watch?v=7s8P3Y2A5jk,7s8P3Y2A5jk
crop rotation,https://www.youtube.com/watch?v=wSxuX_frW3k,wSxuX_frW3k
cowboy,https://www.youtube.com/watch?v=dM_Ux_3hrHE,dM_Ux_3hrHE
coniferous forest,https://www.youtube.com/watch?v=-xQuVCg2nXU,#NAME?
confluence,https://www.youtube.com/watch?v=Z33yF0IcoEc,Z33yF0IcoEc
cold desert,https://www.youtube.com/watch?v=0x58R8_t_lg,0x58R8_t_lg
coastal plain,https://www.youtube.com/watch?v=4PyLOQZJIvw,4PyLOQZJIvw
climate map,https://www.youtube.com/watch?v=bnQ2yQ51F5U,bnQ2yQ51F5U
asteroids,https://www.youtube.com/watch?v=O6OVOPooW6U,O6OVOPooW6U
Arctic tern,https://www.youtube.com/watch?v=kQxfiEXuHm4,kQxfiEXuHm4
Arctic circle and Antarctic circle,https://www.youtube.com/watch?v=Vpp-XnI-or8,Vpp-XnI-or8
archipelago,https://www.youtube.com/watch?v=VvCkcEev-lo,VvCkcEev-lo
angle of declination,https://www.youtube.com/watch?v=_YN8euYj3L8,_YN8euYj3L8
accessibility geography,https://www.youtube.com/watch?v=hrbDhMZJK2Y,hrbDhMZJK2Y
depression meteorology,https://www.youtube.com/watch?v=yTWxKnovea8,yTWxKnovea8
telegram,https://www.youtube.com/watch?v=8iiYLBEaaeA,8iiYLBEaaeA
Teenage,https://www.youtube.com/watch?v=bW8jDHyFWU4,bW8jDHyFWU4
sprinkler system,https://www.youtube.com/watch?v=nJMuhm2mOA8,nJMuhm2mOA8
sericulture,https://www.youtube.com/watch?v=kbnwNcNVkeM,kbnwNcNVkeM
total communication,https://www.youtube.com/watch?v=uTF26WL5_4I,uTF26WL5_4I
Toddler age,https://www.youtube.com/watch?v=6v9G5TfuZVc,6v9G5TfuZVc
terracotta,https://www.youtube.com/watch?v=4hH8V6jgPE0,4hH8V6jgPE0
Urbanization,https://www.youtube.com/watch?v=JKcSzceSYfY,JKcSzceSYfY
weeds,https://www.youtube.com/watch?v=PIma4hiMPI0,PIma4hiMPI0
pisciculture,https://www.youtube.com/watch?v=g759sOtxO7Y,g759sOtxO7Y
private transport,https://www.youtube.com/watch?v=35ISM8mih9k,35ISM8mih9k
Private Health Services,https://www.youtube.com/watch?v=7rDDMLM9lt8,7rDDMLM9lt8
rainwater harvesting,https://www.youtube.com/watch?v=2AvhiRO8YcE,2AvhiRO8YcE
rain forest,https://www.youtube.com/watch?v=D945jBD5nto,D945jBD5nto
publish sign,https://www.youtube.com/watch?v=YF5SBpb77aw,YF5SBpb77aw
publish explaination,https://www.youtube.com/watch?v=ccjPI3rrgFA,ccjPI3rrgFA
public transport,https://www.youtube.com/watch?v=PTRKcoX_N4I,PTRKcoX_N4I
public protest sign,https://www.youtube.com/watch?v=O1w1Slb52TY,O1w1Slb52TY
public protest explaination,https://www.youtube.com/watch?v=k4DJ-NyzryE,k4DJ-NyzryE
Runway 1,https://www.youtube.com/watch?v=7eweVIuaKLw,7eweVIuaKLw
runway modelling,https://www.youtube.com/watch?v=Db8e9hjw2As,Db8e9hjw2As
Roman Numbers,https://www.youtube.com/watch?v=ESCy3p5iOZQ,ESCy3p5iOZQ
rock dam,https://www.youtube.com/watch?v=Ps7CaOQsHFQ,Ps7CaOQsHFQ
Refugee,https://www.youtube.com/watch?v=4UH8Dr9gql0,4UH8Dr9gql0
nausea and vomiting,https://www.youtube.com/watch?v=Gknf3MROdyw,Gknf3MROdyw
natural disasters,https://www.youtube.com/watch?v=8huU3-87Dzc,8huU3-87Dzc
Nuclear Family sign,https://www.youtube.com/watch?v=MvWHKPWHQc0,MvWHKPWHQc0
Nuclear family,https://www.youtube.com/watch?v=1fclZbHqqt4,1fclZbHqqt4
Net Domestic Product NDP,https://www.youtube.com/watch?v=x91uBXsvGkY,x91uBXsvGkY
consumer and product,https://www.youtube.com/watch?v=IRR4VEo1YTc,IRR4VEo1YTc
dairy products sign,https://www.youtube.com/watch?v=a-Wqy8ybnzM,a-Wqy8ybnzM
means of production,https://www.youtube.com/watch?v=Cx3UsHU2cEo,Cx3UsHU2cEo
dairy products,https://www.youtube.com/watch?v=gkSKahmvMmg,gkSKahmvMmg
demand and supply,https://www.youtube.com/watch?v=NBmxsTfON0I,NBmxsTfON0I
mode,https://www.youtube.com/watch?v=4Mw-Z89GPSg,4Mw-Z89GPSg
ability to pay principle,https://www.youtube.com/watch?v=GYAnF-rsCxc,GYAnF-rsCxc
aggregate saving,https://www.youtube.com/watch?v=T533UdNDrYk,T533UdNDrYk
aggregate demand,https://www.youtube.com/watch?v=hYtlF_alkZE,hYtlF_alkZE
affluenza,https://www.youtube.com/watch?v=miUHtqHsu7Y,miUHtqHsu7Y
aerosols,https://www.youtube.com/watch?v=DWpLY0_HdJo,DWpLY0_HdJo
advertising campaign,https://www.youtube.com/watch?v=oEthGHgC7ds,oEthGHgC7ds
adventurers,https://www.youtube.com/watch?v=I_Q4gjXjUiU,I_Q4gjXjUiU
adventure toursim,https://www.youtube.com/watch?v=jn-fuvpE5Vo,jn-fuvpE5Vo
advance,https://www.youtube.com/watch?v=bFCFx-vAUSk,bFCFx-vAUSk
Adult Education Centre AEC,https://www.youtube.com/watch?v=WE5-m-xEp-0,WE5-m-xEp-0
adjectives,https://www.youtube.com/watch?v=FzTKdWtnn-4,FzTKdWtnn-4
adjacent angles,https://www.youtube.com/watch?v=sDP_2ANFe5A,sDP_2ANFe5A
adaptive radiation,https://www.youtube.com/watch?v=0R_SNzO-vYk,0R_SNzO-vYk
adaptive expectations theory,https://www.youtube.com/watch?v=G6kz8_a1R3M,G6kz8_a1R3M
ad valorem taxes,https://www.youtube.com/watch?v=RhjgVqpdN_Q,RhjgVqpdN_Q
active tourism,https://www.youtube.com/watch?v=Hahn4Y-LLRk,Hahn4Y-LLRk
action research,https://www.youtube.com/watch?v=2HqgXgbKtlM,2HqgXgbKtlM
acronym,https://www.youtube.com/watch?v=OUtvcZ75JQU,OUtvcZ75JQU
acquired deafness,https://www.youtube.com/watch?v=SJp_x53HHC0,SJp_x53HHC0
acid mine drainage,https://www.youtube.com/watch?v=pgty72sx2-I,pgty72sx2-I
accommodation,https://www.youtube.com/watch?v=UmvBVhTEZig,UmvBVhTEZig
acclimation,https://www.youtube.com/watch?v=RTvhPkaYLZQ,RTvhPkaYLZQ
accelerator,https://www.youtube.com/watch?v=MfiDT5Kjjg8,MfiDT5Kjjg8
Academic Bank of Credit ABC,https://www.youtube.com/watch?v=B4ZPtwHTjRM,B4ZPtwHTjRM
absorption,https://www.youtube.com/watch?v=WWc0hEZC4fA,WWc0hEZC4fA
aborigine,https://www.youtube.com/watch?v=Q6jlggADKq0,Q6jlggADKq0
absentee ballot,https://www.youtube.com/watch?v=_9u9qYO7IJQ,_9u9qYO7IJQ
absolute advantage,https://www.youtube.com/watch?v=cK_buDzSjq8,cK_buDzSjq8
absorption pit,https://www.youtube.com/watch?v=Pc3-b1NsaiE,Pc3-b1NsaiE
absolute temperature & absolute zero,https://www.youtube.com/watch?v=bKMOA-mYBPA,bKMOA-mYBPA
alpine plant,https://www.youtube.com/watch?v=9qcrpNtWRps,9qcrpNtWRps
animal fibres,https://www.youtube.com/watch?v=BCgIjVCyQvY,BCgIjVCyQvY
ancient forest,https://www.youtube.com/watch?v=zETsO5ZKzls,zETsO5ZKzls
ancient civilization,https://www.youtube.com/watch?v=QxGxy7gKvE4,QxGxy7gKvE4
ancient alphabets,https://www.youtube.com/watch?v=XtzkVrQ-WTI,XtzkVrQ-WTI
Ancestors,https://www.youtube.com/watch?v=E7BMw23FSlw,E7BMw23FSlw
anaerobic,https://www.youtube.com/watch?v=HV3SmGykpEg,HV3SmGykpEg
anaerobic digestion,https://www.youtube.com/watch?v=mrO0amIQsJI,mrO0amIQsJI
anaerobic bacteria,https://www.youtube.com/watch?v=1QOKpDofo7c,1QOKpDofo7c
amoeba,https://www.youtube.com/watch?v=fTRlqQCham4,fTRlqQCham4
ammonia,https://www.youtube.com/watch?v=XFEwKvMjHQE,XFEwKvMjHQE
aluminium,https://www.youtube.com/watch?v=JINmcb_Er78,JINmcb_Er78
altitude,https://www.youtube.com/watch?v=POKInHKa5-A,POKInHKa5-A
alternative tourism,https://www.youtube.com/watch?v=PlM7o6mvwGc,PlM7o6mvwGc
alternative fuels,https://www.youtube.com/watch?v=i8QyWEccPqg,i8QyWEccPqg
annex states,https://www.youtube.com/watch?v=Kp_ODYiiwxI,Kp_ODYiiwxI
anoxic,https://www.youtube.com/watch?v=ZYwAlXSO-Mc,ZYwAlXSO-Mc
anthropogenic,https://www.youtube.com/watch?v=kT6LlK6m4CA,kT6LlK6m4CA
antitrust policy,https://www.youtube.com/watch?v=07LMSl6lbWM,07LMSl6lbWM
antonymy,https://www.youtube.com/watch?v=V8YZa6FJJdc,V8YZa6FJJdc
apostrophe,https://www.youtube.com/watch?v=aEO82XVwzJ4,aEO82XVwzJ4
application efficiency,https://www.youtube.com/watch?v=62H0GTMEBPs,62H0GTMEBPs
Application,https://www.youtube.com/watch?v=uOQvl-iI1Po,uOQvl-iI1Po
appreciation,https://www.youtube.com/watch?v=81U4QLIs8xo,81U4QLIs8xo
appropriated carrying capacity,https://www.youtube.com/watch?v=aSAFXAtIm5o,aSAFXAtIm5o
alloy,https://www.youtube.com/watch?v=g_dbApQyDE0,g_dbApQyDE0
allocation of resources,https://www.youtube.com/watch?v=a3sYkMUcKuI,a3sYkMUcKuI
alliance,https://www.youtube.com/watch?v=Wtkf9lhCtCU,Wtkf9lhCtCU
alkalis,https://www.youtube.com/watch?v=tpi3oLiTZFM,tpi3oLiTZFM
alien species,https://www.youtube.com/watch?v=62s9pYcDK6I,62s9pYcDK6I
algal bloom,https://www.youtube.com/watch?v=8gqvfkTcbLI,8gqvfkTcbLI
albedo,https://www.youtube.com/watch?v=CZGDadlKLHE,CZGDadlKLHE
air quality,https://www.youtube.com/watch?v=RHYL8WsY_Ik,RHYL8WsY_Ik
air pressure,https://www.youtube.com/watch?v=HQzvy35-pOE,HQzvy35-pOE
agroforestry,https://www.youtube.com/watch?v=MQBmNzfyE2w,MQBmNzfyE2w
aggregate supply,https://www.youtube.com/watch?v=ysTz0EiLyaA,ysTz0EiLyaA
articulatory phonetics,https://www.youtube.com/watch?v=-r0D65xcZjE,#NAME?
article,https://www.youtube.com/watch?v=xSWs8Brei3E,xSWs8Brei3E
arithmetic mean,https://www.youtube.com/watch?v=Gn1viBWRmdM,Gn1viBWRmdM
arid regions,https://www.youtube.com/watch?v=RvwzTeJttbQ,RvwzTeJttbQ
argon,https://www.youtube.com/watch?v=ZfEGCs29EiE,ZfEGCs29EiE
archeology,https://www.youtube.com/watch?v=gl-xvBBrxq4,gl-xvBBrxq4
arable land,https://www.youtube.com/watch?v=ZT5p-G9vQzs,ZT5p-G9vQzs
aquifer,https://www.youtube.com/watch?v=gfwQBVKRKPg,gfwQBVKRKPg
aquaculture,https://www.youtube.com/watch?v=oZ9qEyGR3es,oZ9qEyGR3es
"Ayurveda, Yoga and Naturopathy, Unani, Siddha and Homeopathy AYUSH",https://www.youtube.com/watch?v=dejb5xQ2f4k,dejb5xQ2f4k
benchmark,https://www.youtube.com/watch?v=_UGJWxohKG0,_UGJWxohKG0
benefit principle,https://www.youtube.com/watch?v=IdfaJYeSMrs,IdfaJYeSMrs
beehive,https://www.youtube.com/watch?v=n5aNaI9e4W4,n5aNaI9e4W4
beaker chemistry lab,https://www.youtube.com/watch?v=TKVdepN8RwE,TKVdepN8RwE
baseload,https://www.youtube.com/watch?v=T_c_i04SUcs,T_c_i04SUcs
bar graph,https://www.youtube.com/watch?v=tP_p16cVxCg,tP_p16cVxCg
bank statement,https://www.youtube.com/watch?v=cmDKwhOyz7A,cmDKwhOyz7A
ball bearing,https://www.youtube.com/watch?v=JTYiJpvynxY,JTYiJpvynxY
balance of trade,https://www.youtube.com/watch?v=vB6TvAVtn-c,vB6TvAVtn-c
balance of international payments,https://www.youtube.com/watch?v=422jl-9dcDE,422jl-9dcDE
bagasse,https://www.youtube.com/watch?v=lTwSCpOqBVQ,lTwSCpOqBVQ
baffle,https://www.youtube.com/watch?v=BzoHFNEabiw,BzoHFNEabiw
backup,https://www.youtube.com/watch?v=MuBzla5-qzU,MuBzla5-qzU
backflow,https://www.youtube.com/watch?v=5V_qeVQ0zm8,5V_qeVQ0zm8
back date,https://www.youtube.com/watch?v=XFZzC1P8ddk,XFZzC1P8ddk
Bachelor of Vocational Education B Voc,https://www.youtube.com/watch?v=Bo5WrsjrwsA,Bo5WrsjrwsA
Bachelor of Medicine and Bachelor of Surgery MBBS,https://www.youtube.com/watch?v=4SH48yMKcMw,4SH48yMKcMw
babylonians,https://www.youtube.com/watch?v=FtYituzn0Ac,FtYituzn0Ac
axiom,https://www.youtube.com/watch?v=Qb9f8uDHD64,Qb9f8uDHD64
avoidance,https://www.youtube.com/watch?v=Pb5UGcAg_44,Pb5UGcAg_44
average tax rate,https://www.youtube.com/watch?v=pbROvlfVN1o,pbROvlfVN1o
average propensity to consume,https://www.youtube.com/watch?v=6bzo-fDWYlk,6bzo-fDWYlk
average measures,https://www.youtube.com/watch?v=CjpzbTLuXYk,CjpzbTLuXYk
available water capacity,https://www.youtube.com/watch?v=e6iAvQkmaTM,e6iAvQkmaTM
autotrophic,https://www.youtube.com/watch?v=NOvgXk426oQ,NOvgXk426oQ
autonomous government expenditures,https://www.youtube.com/watch?v=t43uDp6gdTw,t43uDp6gdTw
Autonomous degree granting College AC,https://www.youtube.com/watch?v=Os5NM15rOng,Os5NM15rOng
automatic stabilizer,https://www.youtube.com/watch?v=2YYudOnvCzA,2YYudOnvCzA
authority,https://www.youtube.com/watch?v=X3xp4tb5ccU,X3xp4tb5ccU
auditory phonetics,https://www.youtube.com/watch?v=hp1eD6qHsk0,hp1eD6qHsk0
audiometer,https://www.youtube.com/watch?v=KoENT_D3XAE,KoENT_D3XAE
attribute,https://www.youtube.com/watch?v=O2mDQKukslU,O2mDQKukslU
attraction,https://www.youtube.com/watch?v=LqDqvw3QJxY,LqDqvw3QJxY
Atoms,https://www.youtube.com/watch?v=jV-XVFiugwI,jV-XVFiugwI
Atomic Energy,https://www.youtube.com/watch?v=JUyVirNCtgc,JUyVirNCtgc
Atmosphere,https://www.youtube.com/watch?v=GzrC5m4sXWA,GzrC5m4sXWA
asterisk,https://www.youtube.com/watch?v=fpHgc7DL9kY,fpHgc7DL9kY
assyrians,https://www.youtube.com/watch?v=Crib7mroW9E,Crib7mroW9E
assumption,https://www.youtube.com/watch?v=OK3Csmz3-es,OK3Csmz3-es
association,https://www.youtube.com/watch?v=UzIC3DVO8UI,UzIC3DVO8UI
assignment,https://www.youtube.com/watch?v=GmlDQGaq_-o,GmlDQGaq_-o
assessment,https://www.youtube.com/watch?v=SzE5oH6rhAg,SzE5oH6rhAg
Artificial Intelligence AI,https://www.youtube.com/watch?v=lToAKJXu6Kc,lToAKJXu6Kc
bioenergy,https://www.youtube.com/watch?v=g54FfKnDuRs,g54FfKnDuRs
bioelement,https://www.youtube.com/watch?v=2KFiPLI2CHk,2KFiPLI2CHk
biodiversity,https://www.youtube.com/watch?v=hYjNXV-i93c,hYjNXV-i93c
biodegradable,https://www.youtube.com/watch?v=mFxgrg0g26A,mFxgrg0g26A
"biocoenosis,biocoenose, biocenose",https://www.youtube.com/watch?v=kxT5LVogtzc,kxT5LVogtzc
biocapacity,https://www.youtube.com/watch?v=VvS0eXD_cYU,VvS0eXD_cYU
bioaccumulation,https://www.youtube.com/watch?v=Yl3FO9NKWjc,Yl3FO9NKWjc
bimodal,https://www.youtube.com/watch?v=m_kbWvdBJP8,m_kbWvdBJP8
billboard,https://www.youtube.com/watch?v=5vYB7RIIhOA,5vYB7RIIhOA
bill of exchange,https://www.youtube.com/watch?v=RdgCvT2ycSQ,RdgCvT2ycSQ
bilingualism,https://www.youtube.com/watch?v=dDrFcyJBhhQ,dDrFcyJBhhQ
bigger integer,https://www.youtube.com/watch?v=5KYl3Mtot9w,5KYl3Mtot9w
bi focal lenses,https://www.youtube.com/watch?v=oOofuUXDw08,oOofuUXDw08
bicultural bilingualism,https://www.youtube.com/watch?v=A33P53EXSmA,A33P53EXSmA
best practice,https://www.youtube.com/watch?v=dka_1Zup-kU,dka_1Zup-kU
Board of Assessment BoA,https://www.youtube.com/watch?v=aADtz_4ns8M,aADtz_4ns8M
bluewater,https://www.youtube.com/watch?v=Zgpehee28vQ,Zgpehee28vQ
Block Resource Centre BRC,https://www.youtube.com/watch?v=TUUX6CVbOtI,TUUX6CVbOtI
Block Institute of Teacher Education BITE,https://www.youtube.com/watch?v=xZEkpLCHW2s,xZEkpLCHW2s
Block Education Officer BEO,https://www.youtube.com/watch?v=EG3TY7PTebs,EG3TY7PTebs
blackwater,https://www.youtube.com/watch?v=Eyj8gSJ1284,Eyj8gSJ1284
bisector,https://www.youtube.com/watch?v=DOgHjmK2zy0,DOgHjmK2zy0
bioremediation,https://www.youtube.com/watch?v=gZ0j7EKoePo,gZ0j7EKoePo
bioregion,https://www.youtube.com/watch?v=4YUQCo9V-HA,4YUQCo9V-HA
Biophysical,https://www.youtube.com/watch?v=bNEl_QfsTJ8,bNEl_QfsTJ8
biome,https://www.youtube.com/watch?v=KJkzAdiFwnQ,KJkzAdiFwnQ
biological oxygen demand,https://www.youtube.com/watch?v=VsdaDKloDng,VsdaDKloDng
biogeochemical cycle,https://www.youtube.com/watch?v=tbgZFCtS1G4,tbgZFCtS1G4
biogas,https://www.youtube.com/watch?v=PvE3YE2JAV8,PvE3YE2JAV8
biofuel,https://www.youtube.com/watch?v=Lq69y-dmKUg,Lq69y-dmKUg
Bombarded,https://www.youtube.com/watch?v=PmlbB7Cslkc,PmlbB7Cslkc
board or board of directors,https://www.youtube.com/watch?v=WirPhWpauAc,WirPhWpauAc
Board of Governors BoG,https://www.youtube.com/watch?v=xgY62N1lKq8,xgY62N1lKq8
borrowing linguistic,https://www.youtube.com/watch?v=YxVV3mKiIb8,YxVV3mKiIb8
boreal,https://www.youtube.com/watch?v=wLxctc1JQH0,wLxctc1JQH0
boom,https://www.youtube.com/watch?v=O0s0AwGy9oU,O0s0AwGy9oU
brand leader,https://www.youtube.com/watch?v=MRE1N2zkI7Y,MRE1N2zkI7Y
certificate of inspection,https://www.youtube.com/watch?v=ZjymbukhrwE,ZjymbukhrwE
Central Institute of Educational Technology CIET,https://www.youtube.com/watch?v=V-BDt7NZrCE,V-BDt7NZrCE
Central Advisory Board of Education CABE,https://www.youtube.com/watch?v=gvOQ_EW3YVE,gvOQ_EW3YVE
cells,https://www.youtube.com/watch?v=eudl5tC28IQ,eudl5tC28IQ
cell wall,https://www.youtube.com/watch?v=ERX_3OUkXi8,ERX_3OUkXi8
cell membrane,https://www.youtube.com/watch?v=zZgrqmufMOA,zZgrqmufMOA
cathode,https://www.youtube.com/watch?v=78nlA9g3mrc,78nlA9g3mrc
cash with order CWO,https://www.youtube.com/watch?v=nG5FP3BZl8M,nG5FP3BZl8M
cash in advance CIA,https://www.youtube.com/watch?v=udrwCHJOk7c,udrwCHJOk7c
cash generation,https://www.youtube.com/watch?v=z4aeWmnBDMU,z4aeWmnBDMU
cash flow,https://www.youtube.com/watch?v=6yLU8syLJ68,6yLU8syLJ68
cartridges,https://www.youtube.com/watch?v=ETIiT_f4erM,ETIiT_f4erM
Career Management and Progression CMP,https://www.youtube.com/watch?v=d4AcFjJ4dnE,d4AcFjJ4dnE
carbon,https://www.youtube.com/watch?v=vmpA81psKTE,vmpA81psKTE
car pooling,https://www.youtube.com/watch?v=rehp-d7-tdI,rehp-d7-tdI
capitalism,https://www.youtube.com/watch?v=T_fvB-mLosA,T_fvB-mLosA
canopy,https://www.youtube.com/watch?v=n8A6bYvyzPw,n8A6bYvyzPw
calorific value,https://www.youtube.com/watch?v=xKOEme9YWco,xKOEme9YWco
calorie,https://www.youtube.com/watch?v=OejdgD_-Ef0,OejdgD_-Ef0
business tourism,https://www.youtube.com/watch?v=SCdswzj6XcM,SCdswzj6XcM
business cycles,https://www.youtube.com/watch?v=F3u6bLy_S1s,F3u6bLy_S1s
burner,https://www.youtube.com/watch?v=mKRdnt0Ls7g,mKRdnt0Ls7g
budget,https://www.youtube.com/watch?v=R03kp17bX0Q,R03kp17bX0Q
budget travelers,https://www.youtube.com/watch?v=OynXo0ZaO9k,OynXo0ZaO9k
budget surplus,https://www.youtube.com/watch?v=0-cbr2FW-Tk,0-cbr2FW-Tk
budget revenues,https://www.youtube.com/watch?v=tHf82fOTggc,tHf82fOTggc
budget deficit,https://www.youtube.com/watch?v=QSWmIm8sAfU,QSWmIm8sAfU
budget balance,https://www.youtube.com/watch?v=C7tojw_dz8o,C7tojw_dz8o
brownfield,https://www.youtube.com/watch?v=0hVmE_Nweg0,0hVmE_Nweg0
broad acre farm,https://www.youtube.com/watch?v=nTf0EuBCPM0,nTf0EuBCPM0
British rulers,https://www.youtube.com/watch?v=ZNie6kdZRG8,ZNie6kdZRG8
branding,https://www.youtube.com/watch?v=c9QFA4Ds8k4,c9QFA4Ds8k4
brand,https://www.youtube.com/watch?v=jByt2JzwGQE,jByt2JzwGQE
brand stretching,https://www.youtube.com/watch?v=0yUYsTCfg_k,0yUYsTCfg_k
brand manager,https://www.youtube.com/watch?v=6oKh-xe6_vQ,6oKh-xe6_vQ
brand loyalty,https://www.youtube.com/watch?v=sI95HPIYKPs,sI95HPIYKPs
brackets,https://www.youtube.com/watch?v=43v_fJhyxZs,43v_fJhyxZs
"borrowing, core borrowing, cultural borrowing",https://www.youtube.com/watch?v=n04z5ty2X-I,n04z5ty2X-I
cogeneration,https://www.youtube.com/watch?v=2V8m-LgM3Gs,2V8m-LgM3Gs
coir,https://www.youtube.com/watch?v=D2w00bI0lHk,D2w00bI0lHk
cohort,https://www.youtube.com/watch?v=fTWE1TQ2wTk,fTWE1TQ2wTk
code switching,https://www.youtube.com/watch?v=ZvZycrVr_s4,ZvZycrVr_s4
codes,https://www.youtube.com/watch?v=5xqIvm0iuSk,5xqIvm0iuSk
code mixing,https://www.youtube.com/watch?v=sfRxLcGY9Jk,sfRxLcGY9Jk
codebook,https://www.youtube.com/watch?v=8eqzr3ovD_Q,8eqzr3ovD_Q
cocoon,https://www.youtube.com/watch?v=pZ9HM-dSwgU,pZ9HM-dSwgU
coastal areas,https://www.youtube.com/watch?v=QiPxMr2spt8,QiPxMr2spt8
coal mines,https://www.youtube.com/watch?v=uoYjgj9xGtM,uoYjgj9xGtM
Cluster Resource Centre CRC,https://www.youtube.com/watch?v=uEN6n6MMfsU,uEN6n6MMfsU
Cloudiness,https://www.youtube.com/watch?v=sOj_33r8tvE,sOj_33r8tvE
closed question,https://www.youtube.com/watch?v=t5wJUbPEonA,t5wJUbPEonA
"clock in or clock on, clock off or clock out",https://www.youtube.com/watch?v=FTX0_Yhy-3I,FTX0_Yhy-3I
clinical thermometer,https://www.youtube.com/watch?v=O8IXaEuHPjY,O8IXaEuHPjY
classification,https://www.youtube.com/watch?v=2MGMYSOZayU,2MGMYSOZayU
classical economics,https://www.youtube.com/watch?v=wykvd7vzV3s,wykvd7vzV3s
class participation,https://www.youtube.com/watch?v=aN4dUkVZx38,aN4dUkVZx38
ciliary muscles,https://www.youtube.com/watch?v=qdH_RcsZb6Y,qdH_RcsZb6Y
Choice Based Credit System CBCS,https://www.youtube.com/watch?v=mIOdxmHEuPc,mIOdxmHEuPc
Child Of Deaf Adults CODA,https://www.youtube.com/watch?v=bFr6Hq6_XNk,bFr6Hq6_XNk
Chief Executive Officer CEO,https://www.youtube.com/watch?v=31BLcGJefPU,31BLcGJefPU
